PROSPECTID,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_utilization,CC_Flag,PL_utilization,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Credit_Score
35376,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,126.0,3,2,0,Single,UNDER GRADUATE,34,M,33000,100,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.82,0,0,PL,ConsumerLoan,666
29083,108.0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,206.0,2,0,0,Married,GRADUATE,26,F,33000,121,0.75,0.333,0.69,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.575,0,0,PL,others,686
30917,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,3,2,0,0,3.0,5,3,2,Married,GRADUATE,28,M,20000,104,0.167,0.0,0.241,0.0,0,0.241,1,0.0,0.333,0.0,0.333,3.05,0,0,ConsumerLoan,others,681
21900,302.0,22,11,10,900,59,0,1,1,0,29,7,6,8,0,1,1,0,0,0,0,0,0,0,0,29,3,0,0,0,2,0,0,297.0,1,0,0,Single,GRADUATE,27,M,40000,53,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,PL,671
47345,130.0,11,9,3,12,12,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,1.0,3,2,2,Married,SSC,37,F,13500,38,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,668
18171,831.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,869.0,0,0,0,Married,SSC,46,M,33523,285,0.2,1.0,1.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1.82,1,1,HL,HL,709
15358,27.0,35,30,6,59,59,0,0,0,0,0,1,0,15,0,1,0,0,0,0,0,0,0,0,0,59,13,0,0,0,7,2,2,23.0,4,3,1,Married,GRADUATE,43,M,55000,294,0.556,0.5,0.989,0.0,0,0.0,1,1.0,0.0,0.286,0.0,0.34,1,1,PL,PL,681
46978,26.0,9,4,4,76,45,2,4,2,76,76,2,1,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,0,0,0,0,1.0,1,1,1,Married,12TH,51,M,40000,242,0.667,0.0,0.319,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,AL,657
37280,74.0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Single,GRADUATE,24,M,25000,125,0.5,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,689
50445,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,967.0,0,0,0,Married,SSC,49,F,18500,77,1.0,0.0,0.659,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,690
28586,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Single,GRADUATE,29,M,12500,54,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,674
37929,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Single,SSC,28,M,25000,80,1.0,0.0,0.604,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,684
1743,1399.0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,199.0,2,0,0,Married,GRADUATE,60,M,25000,129,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1.82,0,0,HL,PL,701
10217,48.0,3,3,1,2,2,1,1,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3.0,1,1,1,Married,SSC,28,F,15000,60,1.0,1.0,0.813,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.333,0,0,ConsumerLoan,ConsumerLoan,677
35743,71.0,1,1,1,3,3,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,0,0,0,139.0,2,2,0,Married,OTHERS,47,M,31000,168,0.333,0.0,0.423,0.423,1,0.0,0,0.0,1.0,0.0,0.667,0.762,1,0,CC,CC,708
45482,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,SSC,23,M,13000,92,1.0,0.0,0.552,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,689
10364,455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,676.0,0,0,0,Married,12TH,32,M,16000,78,1.0,0.0,0.85,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,HL,HL,683
14154,188.0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,GRADUATE,38,M,15000,134,1.0,0.0,1.224,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.867,0,0,others,others,693
17000,209.0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,POST-GRADUATE,25,F,8000,25,0.333,0.0,1.005,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,693
543,981.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,485.0,0,0,0,Married,12TH,34,M,40000,183,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,AL,others,677
31692,1059.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5.0,2,2,1,Married,GRADUATE,35,M,32500,185,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,690
31769,59.0,5,5,1,3,3,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,3.0,2,2,2,Single,12TH,22,M,100000,53,1.0,0.5,0.974,0.974,1,0.0,0,0.0,1.0,0.0,1.0,0.454,0,0,ConsumerLoan,CC,672
10652,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,1,1,1,Married,12TH,32,M,35000,125,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,680
8440,1085.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,12TH,48,M,22500,248,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,674
34105,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,1,9,7,7,14.0,20,13,7,Married,GRADUATE,35,M,21000,62,1.0,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.778,1.0,1.82,0,0,ConsumerLoan,others,645
39935,54.0,24,2,8,40,40,1,2,1,40,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,11.0,2,2,2,Married,GRADUATE,38,F,20000,62,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,ConsumerLoan,670
30382,2027.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,UNDER GRADUATE,41,M,38000,101,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1.82,0,0,others,others,683
5713,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,949.0,0,0,0,Married,GRADUATE,40,M,15000,187,0.25,0.25,0.591,0.0,0,0.557,1,0.0,0.0,0.0,0.0,13.566,0,0,PL,ConsumerLoan,695
48018,52.0,12,9,2,25,25,0,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,6,3,6,0,0,0,15.0,10,6,3,Single,UNDER GRADUATE,24,M,15000,53,0.333,1.0,0.879,0.0,0,0.0,0,0.0,0.5,0.0,0.5,1.82,1,0,CC,others,651
12020,263.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,1,1.0,5,5,5,Married,SSC,46,F,15000,125,1.0,1.0,0.25,0.0,0,0.0,0,1.0,0.0,1.0,0.0,3.833,0,0,ConsumerLoan,ConsumerLoan,651
9161,78.0,23,23,1,60,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,0,0,0,1,0,1,2.0,3,2,2,Married,SSC,34,M,28000,131,0.5,0.0,0.79,0.0,0,0.856,1,0.0,0.0,0.0,0.0,3.732,0,0,ConsumerLoan,others,664
25128,68.0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,10,0,0,0,0,0,0,0,0,0,0,9,2,0,0,3,0,1,318.0,2,0,0,Married,SSC,39,M,53000,165,0.833,0.25,0.491,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.845,0,0,ConsumerLoan,ConsumerLoan,698
3232,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,SSC,45,M,40000,70,1.0,1.0,0.851,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,669
4353,459.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1057.0,0,0,0,Single,GRADUATE,25,M,25000,154,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,678
33546,78.0,35,6,11,114,70,0,3,3,0,28,6,4,2,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,1,1,1,101.0,2,1,0,Single,POST-GRADUATE,35,M,25000,61,0.3,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0.806,1,0,PL,ConsumerLoan,669
11186,29.0,35,3,8,113,25,3,5,2,85,113,3,2,0,0,0,0,0,0,0,0,0,0,0,0,25,43,2,1,1,3,2,2,7.0,35,26,5,Married,UNDER GRADUATE,36,M,40000,125,0.833,0.333,0.816,0.0,1,0.0,0,1.0,1.0,0.667,0.5,1.051,0,0,others,CC,645
24204,41.0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1,1,1,Married,12TH,26,M,18000,80,0.667,1.0,1.004,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,ConsumerLoan,ConsumerLoan,692
25374,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,OTHERS,46,M,25000,70,1.0,0.0,1.031,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,689
28691,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,320.0,1,0,0,Married,SSC,29,M,20000,116,1.0,0.0,0.251,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,682
27324,1083.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,284.0,1,0,0,Married,SSC,32,M,17000,93,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,693
38923,203.0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,140.0,2,2,0,Married,GRADUATE,46,M,27625,131,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0.0,1.0,0.0,2.534,0,0,others,others,683
14153,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4.0,2,1,1,Married,SSC,39,M,50000,116,1.0,0.0,0.476,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,666
38994,530.0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120.0,1,1,0,Married,12TH,26,M,15000,68,1.0,1.0,0.799,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,695
45042,74.0,3,3,1,1,1,1,1,0,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,79.0,1,1,1,Single,UNDER GRADUATE,21,M,20000,154,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,671
21775,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,72.0,3,1,1,Single,POST-GRADUATE,24,M,18500,35,1.0,0.0,0.726,0.81,1,0.0,0,0.0,0.0,0.0,0.0,0.454,0,0,others,others,679
10142,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,2,194.0,4,0,0,Married,GRADUATE,35,M,60000,186,0.545,0.2,0.645,0.0,0,0.913,1,0.0,0.0,0.0,0.0,4.24,0,0,others,ConsumerLoan,701
29846,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,180.0,4,1,0,Married,GRADUATE,34,M,30000,126,0.333,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,AL,others,722
14651,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,1,242.0,3,0,0,Married,GRADUATE,47,M,18000,120,0.385,0.5,0.346,0.0,0,0.518,1,0.0,0.0,0.0,0.0,6.291,0,0,ConsumerLoan,ConsumerLoan,729
46785,45.0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,15,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4,1,2,1.0,7,2,2,Married,SSC,48,M,30000,221,0.4,0.5,0.675,0.0,0,1.0,1,0.5,0.0,0.25,0.0,4.061,1,0,ConsumerLoan,others,736
50175,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,93.0,3,1,0,Married,GRADUATE,30,M,39545,113,0.444,0.5,0.451,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.652,1,0,PL,others,683
34753,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,93.0,2,2,0,Married,OTHERS,30,M,11000,37,1.0,1.0,0.8,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.273,0,0,others,others,685
28692,1504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3.0,1,1,1,Married,GRADUATE,28,M,15000,47,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,686
22665,63.0,13,11,3,24,24,0,1,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,1,0,0,2,0,0,3.0,1,1,1,Married,GRADUATE,29,M,39000,40,0.667,0.0,0.642,0.0,0,0.794,1,0.0,0.0,0.0,0.0,3.962,0,0,ConsumerLoan,ConsumerLoan,662
42743,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,3.0,3,3,3,Single,12TH,24,M,16000,64,1.0,1.0,0.0,0.0,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0,0,ConsumerLoan,CC,661
34572,42.0,0,0,0,0,0,0,0,0,0,0,0,0,57,12,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,293.0,2,0,0,Married,12TH,39,M,50000,44,0.8,0.0,0.76,0.0,0,0.889,1,0.0,0.0,0.0,0.0,4.0,0,0,PL,others,703
17841,40.0,7,6,2,20,19,0,2,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,5,3,5,8,1,5,2.0,21,11,9,Single,GRADUATE,22,M,10300,26,0.667,0.5,0.787,1.0,1,0.0,0,0.2,0.6,0.125,0.6,6.776,0,0,ConsumerLoan,ConsumerLoan,625
19370,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,9,1,3,169.0,4,1,0,Married,GRADUATE,55,M,50000,462,0.429,0.0,0.687,0.0,0,0.719,1,0.333,0.0,0.111,0.0,13.189,0,1,PL,ConsumerLoan,729
14684,31.0,24,1,8,120,62,4,4,0,62,62,5,3,1,0,1,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,75.0,0,0,0,Married,UNDER GRADUATE,39,F,40000,128,1.0,0.0,0.549,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.175,0,0,others,others,676
15088,52.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,195.0,1,0,0,Married,SSC,38,M,30000,289,0.214,0.667,0.612,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.066,1,0,PL,ConsumerLoan,699
50174,33.0,14,6,4,38,28,0,3,3,0,28,1,0,21,10,16,0,0,0,0,0,0,1,0,0,28,14,2,2,2,3,2,2,21.0,8,7,4,Single,UNDER GRADUATE,27,M,22000,126,0.571,0.0,0.924,0.0,0,0.766,1,1.0,1.0,0.667,1.0,7.955,0,1,HL,others,672
15051,26.0,22,3,2,26,26,1,1,0,8,8,0,0,22,5,11,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,8.0,4,3,1,Married,OTHERS,39,M,19500,150,0.333,0.667,0.841,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.903,1,1,ConsumerLoan,ConsumerLoan,677
34217,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,270.0,1,0,0,Married,SSC,48,M,24000,76,1.0,0.0,0.3,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.04,0,0,PL,PL,684
28904,36.0,13,13,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,184.0,1,0,0,Single,GRADUATE,23,M,18000,36,1.0,1.0,0.268,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.433,0,0,others,others,670
41736,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,13.0,2,2,1,Married,GRADUATE,29,M,25000,66,1.0,1.0,0.523,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0.493,0,0,PL,others,662
48746,149.0,33,33,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,1153.0,0,0,0,Married,12TH,48,M,17000,147,0.5,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.694,0,0,ConsumerLoan,others,675
17181,905.0,35,13,36,823,325,0,0,0,0,0,35,35,3,0,0,0,0,0,2,0,0,0,0,0,181,2,0,0,0,0,0,0,19.0,1,1,1,Married,UNDER GRADUATE,30,M,28000,185,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,681
50965,157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,215.0,2,0,0,Single,SSC,29,M,15000,28,1.0,0.0,0.663,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.574,0,0,others,others,676
11517,935.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,OTHERS,31,M,12000,122,0.2,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,689
50522,1278.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11.0,4,4,4,Married,OTHERS,32,M,15000,45,0.333,0.0,1.292,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,677
8074,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,111.0,1,1,0,Married,SSC,26,M,20000,77,1.0,1.0,0.916,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.9,0,0,ConsumerLoan,ConsumerLoan,669
21049,29.0,35,1,33,293,60,2,7,5,24,24,11,7,0,0,0,0,0,0,0,0,0,0,0,0,24,15,1,1,1,3,1,1,55.0,5,5,2,Married,SSC,25,M,45000,64,0.286,1.0,0.71,0.0,0,0.0,0,1.0,1.0,0.333,1.0,1.82,1,0,CC,others,679
16470,583.0,35,20,15,69,39,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,1.0,2,1,1,Married,12TH,27,M,16000,366,1.0,0.0,0.082,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,AL,662
10486,46.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,4,5,39.0,6,5,1,Married,GRADUATE,34,M,18000,43,0.409,0.857,0.905,0.0,0,0.0,1,0.8,0.0,0.8,0.0,8.54,0,0,PL,others,673
25891,69.0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,441.0,0,0,0,Married,UNDER GRADUATE,31,F,18000,66,1.0,0.0,0.717,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,682
4913,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,271.0,1,0,0,Single,GRADUATE,29,M,42000,305,1.0,0.0,0.25,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.429,0,0,others,others,676
30805,380.0,25,25,1,30,30,0,0,0,0,0,0,0,55,7,19,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,1886.0,0,0,0,Married,SSC,30,M,15000,104,0.3,0.0,1.07,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.467,1,0,others,others,717
7902,72.0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,10,0,0,0,0,0,0,0,0,0,0,20,2,0,0,5,0,1,177.0,2,1,0,Married,GRADUATE,51,M,65000,311,0.571,0.375,0.313,0.99,1,0.0,0,0.0,0.0,0.0,0.0,5.32,1,0,others,ConsumerLoan,726
10063,34.0,19,17,3,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,1,0,0,2,0,2,182.0,4,1,0,Married,12TH,30,M,18000,100,0.8,0.333,0.69,0.0,0,0.912,1,0.0,0.0,0.0,0.0,6.694,0,0,others,AL,675
32589,56.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,175.0,2,2,0,Married,UNDER GRADUATE,54,M,50000,242,0.75,1.0,0.477,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.687,0,0,ConsumerLoan,ConsumerLoan,705
46626,63.0,27,27,1,7,7,0,0,0,0,0,0,0,32,4,10,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,132.0,1,1,0,Married,UNDER GRADUATE,27,M,20000,186,0.5,1.0,0.883,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,AL,others,684
13997,81.0,18,1,10,59,59,1,3,2,59,59,1,0,86,10,22,0,0,0,0,0,0,0,0,0,59,23,3,0,0,17,2,2,18.0,4,4,2,Married,GRADUATE,40,M,40000,126,0.188,1.0,0.808,0.495,1,0.812,1,1.0,0.0,0.118,0.0,30.564,1,0,ConsumerLoan,PL,696
1966,45.0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,2,177.0,2,1,0,Single,UNDER GRADUATE,24,M,35000,97,0.714,0.75,0.875,0.0,0,0.949,1,0.5,0.0,0.333,0.0,3.96,0,0,PL,ConsumerLoan,678
44064,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,12TH,23,F,15000,87,0.333,0.0,1.033,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,682
43484,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,338.0,1,0,0,Single,UNDER GRADUATE,23,M,32000,30,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,690
